subject,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,25,26,27,28,29,30,31,32,34,36
p_24,0.95204036,0.95259535,0.92973398,0.93805774,0.94878968,0.86444469,0.98935780,0.87960841,0.91889169,0.92681235,0.85900217,0.93083489,0.95218672,0.94103774,0.92523020,0.99168775,0.88501742,0.92982175,0.98234503,0.84088751,0.96183036,0.98489026,0.93219602,0.94847278,0.80635201,0.81688708,0.96845268,0.87850987,0.98658803,0.92462312
p_25,0.95640349,0.92118683,0.98747459,0.98906302,0.94858177,0.93725775,0.96885987,0.90394965,0.81985624,0.84452456,0.91256591,0.95641253,0.90485051,0.93418259,0.93926750,0.99459459,0.96930111,0.93210820,0.96130926,0.96446402,0.93510263,0.95041565,0.95864662,0.98609824,0.84757692,0.87949356,0.90119230,0.89223195,0.96038820,0.78260870
p_26,0.96889497,0.91253981,0.85690429,0.97818618,0.92970374,0.88797281,0.96351782,0.89953387,0.90385081,0.88619120,0.99652119,0.94374391,0.88685582,0.96952271,0.96003592,0.97983543,0.81062194,0.96405150,0.94816744,0.89946959,0.96718680,0.97797345,0.98214394,0.98967952,0.83170254,0.78951927,0.87369954,0.88689408,0.99990540,0.94557377
p_27,0.90595650,0.94492484,0.95482705,0.99837418,0.95056069,0.91142615,0.95162071,0.80058480,0.86853552,0.91243893,0.80538618,0.92378819,0.95214307,0.96335919,0.85844402,0.94015862,0.83373494,0.90459865,0.94787765,0.99155489,0.90452034,0.99664997,0.93917244,0.96688122,0.72657306,0.86756337,0.98032407,0.91598790,0.96158861,0.98784722
p_28,0.89938579,0.94012612,0.93788543,0.97864139,0.95103406,0.92241331,0.96041895,0.85573424,0.83847550,0.85596708,0.84826024,0.95056321,0.93767368,0.93144345,0.97723292,0.96653506,0.77981651,0.90639178,0.95620615,0.91001629,0.99610966,0.97523606,0.89335361,0.93574561,0.87011405,0.89098187,0.89826545,0.92815534,0.97870362,0.89436620
p_29,0.97306552,0.96303323,0.88783311,0.98122586,0.96392658,0.88332978,0.97269425,0.83661214,0.84369202,0.85173502,0.78945995,0.93150431,0.90798851,0.91943402,0.97820401,0.97196082,0.91943128,0.97544649,0.98013216,0.86944288,0.94089282,0.99852049,0.93059042,0.95192308,0.76521171,0.83825852,0.94405027,0.88985433,0.98652751,0.77980853
p_30,0.95207798,0.96787130,0.85047537,0.94298404,0.95565577,0.90470460,0.92960312,0.91719745,0.79313632,0.79145379,0.66467229,0.95548217,0.87170401,0.87178112,0.94416914,0.98699063,0.87643021,0.93789612,0.99832976,0.83227607,0.99858889,0.99125882,0.92930069,0.94077117,0.82959688,0.79359606,0.92134831,0.91773779,0.98796109,0.71884655
p_31,0.88221994,0.87426832,0.98070096,0.92189357,0.91585076,0.92156739,0.95474596,0.88484461,0.85527006,0.97223487,0.99900522,0.92797134,0.93362541,0.99815271,0.94069108,0.95938390,0.91747053,0.86758807,0.91083075,0.97598717,0.87135956,0.92568079,0.91074069,0.95731528,0.84050356,0.88136469,0.98083717,0.98235788,0.97433792,0.91708968
p_32,0.88538487,0.96305289,0.95338925,0.93234778,0.96153796,0.86310468,0.89687684,0.82571912,0.77010490,0.88172043,0.85142255,0.95715594,0.89751143,0.92580922,0.87370441,0.99124541,0.78175220,0.90553227,0.98003092,0.95651804,0.89985983,0.99331143,0.85957719,0.81981033,0.83138605,0.86820472,0.92427376,0.91010298,0.96933673,0.97131354
p_33,0.89701413,0.95123978,0.92133986,0.93944582,0.95313707,0.82508945,0.89073406,0.85319906,0.79254079,0.88037321,0.93132832,0.99188726,0.89489158,0.91247507,0.93538693,0.90359112,0.86168224,0.88773227,0.98478205,0.94214268,0.92942603,0.98122434,0.85955863,0.83862590,0.77645748,0.78035576,0.87477588,0.85671061,0.89143296,0.92320129
